POSSEQ497	1	NN JJ NNS NNS
POSSEQ498	1	NN JJ NN VBG
POSSEQ499	1	NN JJ NN VBG NNS
POSSEQ500	1	NN NN .
POSSEQ501	1	NN NN CC JJ NN
POSSEQ502	1	NN , NN CC JJ NN IN DT NN
POSSEQ503	1	NN NN CC NN NN
POSSEQ504	1	NN NN CC NN NN NN
POSSEQ505	1	NN NN CC NNS
POSSEQ506	1	NN NN CD VBG NN NN
POSSEQ507	1	NN NN IN DT NN
POSSEQ508	1	NN NN IN DT NN NN NN
POSSEQ509	1	NN NN IN DT NN NNS
POSSEQ510	1	NN NN IN DT NN NN VBN IN DT NNP NNS
POSSEQ511	1	NN NN IN DT NN VBD VBN
POSSEQ512	1	NN NN IN DT NN WRB PRP VBZ VBG IN DT JJ JJ NN NNS
POSSEQ513	1	NN NN IN JJ NN NN IN JJ NN VBZ VBN
POSSEQ514	1	NN NN IN JJ NN NNS
POSSEQ515	1	NN NN IN JJ NNS NN NN
POSSEQ516	1	NN NN IN NN NNP IN NN NN
POSSEQ517	1	NN NN IN NN NNS
POSSEQ518	1	NN NN IN NNP
POSSEQ519	1	NN NN IN NNP CC NNP NNS
POSSEQ520	1	NN NN IN NNS VBG JJ JJ NN NNS
POSSEQ521	1	NN NN IN VBG DT NN IN NN NNS
POSSEQ522	1	NN NN IN VBG NN
POSSEQ523	1	NN NN JJ
POSSEQ524	1	NN , NN ( JJ CC JJ NNP NN ) NNS
POSSEQ525	1	NN NN JJ NN
POSSEQ526	1	NN NN JJ NN NN
POSSEQ527	1	NN NN JJ NNS
POSSEQ528	1	( NN ) NN NN
POSSEQ529	1	NN : NN NN
POSSEQ530	1	NN NN NN CC JJ NN .
POSSEQ531	1	NN , NN , NN CC NN
POSSEQ532	1	NN NN NN IN DT JJ NN IN CD NNS
POSSEQ533	1	NN NN NN IN NNP NN
POSSEQ534	1	NN NN , NN , JJ NN
POSSEQ535	1	NN NN NN JJ NN NN
POSSEQ536	1	NN NN NN NN CC NN
POSSEQ537	1	NN ( NN ) NN ( NN ) NN : NN ( NN ) NN
POSSEQ538	1	NN NN NN NNP NN
POSSEQ539	1	NN NN NN NNS VBD VBN
POSSEQ540	1	NN NN NN NN TO DT JJ JJ NN
POSSEQ541	1	NN NN NNP ( CD , NNP )
POSSEQ542	1	NN NN NNP NN NN
POSSEQ543	1	NN NN ( NNP ) NNS
POSSEQ544	1	( NN ) NN NNS
POSSEQ545	1	NN : NN NNS
POSSEQ546	1	NN NN NNS .
POSSEQ547	1	NN NN NNS IN DT JJ NN
POSSEQ548	1	NN NN NNS IN JJ NN NN
POSSEQ549	1	NN NN NNS IN NN NNS
POSSEQ550	1	NN NN NNS VBD IN DT JJ NNS IN DT NN NNP , NN
POSSEQ551	1	NN NN NNS WDT VBD DT JJ NN NN NN
POSSEQ552	1	NN NN NN VBZ TO VB VBN RB IN DT NNP
POSSEQ553	1	NN , NNP CC NNP NNP ( NNP ) VBZ
POSSEQ554	1	NN ( NNP ) CD NN NN
POSSEQ555	1	NN ( NNP ) NN
POSSEQ556	1	NN NNP NN IN JJ JJ NNS
POSSEQ557	1	NN NNP NN NN
POSSEQ558	1	NN ( NNP ) NN ( NNP ) CD ( CD )
POSSEQ559	1	NN , NNP ( NN ) NNP ( NN , NN ) NN ( JJ )
POSSEQ560	1	NN NNP NNP NNP , NN
POSSEQ561	1	NN NN , RB VBN DT NN IN DT JJ NN NN
POSSEQ562	1	NN NNS CC NN NNS
POSSEQ563	1	NN NNS CC NNS IN NN
POSSEQ564	1	NN NNS IN DT CD NNS VBD TO VB VBG JJ NNS
POSSEQ565	1	NN NNS IN DT JJ NNS IN JJ NNS IN DT NN NN NNP
POSSEQ566	1	NN NNS IN DT NNS
POSSEQ567	1	NN NNS IN DT VBN JJ NNS
POSSEQ568	1	NN NNS IN JJ JJ NNS
POSSEQ569	1	NN NNS IN JJ NN NN
POSSEQ570	1	NN NNS IN JJ NNS
POSSEQ571	1	NN NNS IN NN
POSSEQ572	1	NN NNS IN NNS
POSSEQ573	1	NN NNS IN RB VBN NN NN NN NN VBP NNS
POSSEQ574	1	NN NNS MD VB VBN IN VBG DT NN IN NN NN NNS
POSSEQ575	1	NN NNS NN NN
POSSEQ576	1	NN NNS NNS
POSSEQ577	1	NN NNS VB
POSSEQ578	1	NN NNS VBD RB VBN IN DT NNS
POSSEQ579	1	NN NNS VBD VBN RP
POSSEQ580	1	NN NNS VBP NNS
POSSEQ581	1	NN NNS WDT VBP JJ IN JJ NNS
POSSEQ582	1	NN NNS WDT VBP VBN NN VBZ IN JJ NN NNS
POSSEQ583	1	NN NN VBD CD NN CC JJ NN CD NNP NN CC NN
POSSEQ584	1	NN NN VBD NNS
POSSEQ585	1	NN NN VBG NNP NN NNS
POSSEQ586	1	NN NN VBN
POSSEQ587	1	NN NN VBN NN
POSSEQ588	1	NN NN VBP NNS
POSSEQ589	1	NN NN VBZ CD
POSSEQ590	1	NN NN VBZ VBN
POSSEQ591	1	( NNP )
POSSEQ592	1	NNP (
POSSEQ593	1	NNP CC JJ JJ NN NNS
POSSEQ594	1	NNP CC JJ NN
POSSEQ595	1	NNP CC NNP IN NNP
POSSEQ596	1	NNP CC NNP JJ NN
POSSEQ597	1	NNP CC NNP JJ NNS
POSSEQ598	1	NNP CC NNP NN , NN
POSSEQ599	1	NNP CC NNP NN NNS
POSSEQ600	1	NNP CC NNS
POSSEQ601	1	( NNP ) CD
POSSEQ602	1	NNP CD
POSSEQ603	1	NNP ( CD ) NN
POSSEQ604	1	NNP CD NN
POSSEQ605	1	NNP CD NN NN
POSSEQ606	1	NNP ( CD ) NNS
POSSEQ607	1	NNP ( CD ) NNS NN
POSSEQ608	1	NN PDT DT NNP NN NNS IN TO CD NN
POSSEQ609	1	NNP ( DT NN . )
POSSEQ610	1	NNP IN NNP
POSSEQ611	1	NNP JJ NN NN JJ NN
POSSEQ612	1	NNP JJ NN ( NNP ) IN IN NN IN ( NNP )
POSSEQ613	1	NNP JJ NN NNS
POSSEQ614	1	NNP JJ NNP
POSSEQ615	1	NNP JJ NNP CC NNP NNP
POSSEQ616	1	NNP JJ NNP ( CD ) NN NN
POSSEQ617	1	NNP ( JJ NNP ) NN
POSSEQ618	1	NNP JJ NNP NNP NNP NN
POSSEQ619	1	NNP JJ NNS IN NNP NN
POSSEQ620	1	NNP JJ NNS NN
POSSEQ621	1	NNP NN CC JJ NN
POSSEQ622	1	NNP NN CC NN NNS
POSSEQ623	1	NNP , NN CC RB VBN NNP NNS
POSSEQ624	1	NNP NN ( CD )
POSSEQ625	1	NNP NN IN DT NN IN JJ NN NN
POSSEQ626	1	NNP NN IN DT NN NNS
POSSEQ627	1	NNP NN IN JJ NN IN DT NN NN
POSSEQ628	1	NNP NN IN JJ NNP NNP VBG
POSSEQ629	1	NNP NN IN JJ NNS
POSSEQ630	1	NNP NN IN NN
POSSEQ631	1	NNP NN IN NN NN
POSSEQ632	1	NNP NN IN NN NN IN NNP CC NNP NNS
POSSEQ633	1	NNP NN IN NN NNS
POSSEQ634	1	NNP NN JJ NN
POSSEQ635	1	NNP NN NN CC NN
POSSEQ636	1	NNP NN NN CC NN NNS
POSSEQ637	1	NNP NN NN IN NNP NN
POSSEQ638	1	NNP NN NN NNP VBD VBN
POSSEQ639	1	NNP NN NNP
POSSEQ640	1	NNP ( NN ) NNP ( NN ) NN : NN ( NN ) NN
POSSEQ641	1	NNP NN ( NNP NNP NNP , NNP ) VBD IN DT JJ NN NN ( CD NN )
POSSEQ642	1	( NNP ) NNP
POSSEQ643	1	NNP ( NNP )
POSSEQ644	1	NNP , NNP CC NNP
POSSEQ645	1	NNP NNP CC NNP
POSSEQ646	1	NNP , NNP ( CD )
POSSEQ647	1	NNP ( NNP ) CD ,
POSSEQ648	1	NNP NNP CD
POSSEQ649	1	NNP NNP JJ NNS
POSSEQ650	1	NNP NNP NN NN NNS
POSSEQ651	1	NNP ( NNP ) NN ( NNP )
POSSEQ652	1	NNP ( NNP ) NN ( NNP ) NNP ( CD ) NNS IN NNP NNP CD
POSSEQ653	1	NNP NNP NN NNS
POSSEQ654	1	NNP NNP NNP CC NNP
POSSEQ655	1	NNP NNP NNP CC NNP NNP NNP
POSSEQ656	1	NNP ( NNP NNP NNP )
POSSEQ657	1	NNP NNP NNP NNP NNP
POSSEQ658	1	NNP , NNP , NNP VBZ RB RB IN DT NNP
POSSEQ659	1	NNP NNP VBG
POSSEQ660	1	NNP NNP VBG NN NN
POSSEQ661	1	NNP ( NNP ) VBP JJ RB JJ NN
POSSEQ662	1	NNP ( NNP ) VBP NN
POSSEQ663	1	NNP NNS CC NNP NN
POSSEQ664	1	NNP NNS IN DT JJ NNS
POSSEQ665	1	NNP NNS IN JJ
POSSEQ666	1	NNP NNS IN JJ NNS CC NN NNS
POSSEQ667	1	NNP NNS NN
POSSEQ668	1	NNP NNS NN IN JJ NN
POSSEQ669	1	NNP NN VBD
POSSEQ670	1	NN POS NN
POSSEQ671	1	NN POS NN NN
POSSEQ672	1	NNP POS JJ NN
POSSEQ673	1	NNP POS JJ NNS IN NN
POSSEQ674	1	NNP POS NN NN NN
POSSEQ675	1	NNP POS NN NN VBZ IN NN NNS
POSSEQ676	1	NNP POS NNP NNP
POSSEQ677	1	NNP POS NNS
POSSEQ678	1	NNP POS NNS IN NN
POSSEQ679	1	NNP POS NN VBG DT JJ JJ NN
POSSEQ680	1	NN PRP
POSSEQ681	1	NNP VBD
POSSEQ682	1	NNP VBD CD NNP JJ NNS
POSSEQ683	1	NNP VBD JJ
POSSEQ684	1	NNP VBD JJ NNS
POSSEQ685	1	NNP VBD NNS
POSSEQ686	1	NNP VBD TO NNS
POSSEQ687	1	NNP VBG DT NN NN
POSSEQ688	1	NNP VBG NN
POSSEQ689	1	NNP VBG NN NNS
POSSEQ690	1	NNP VBN NN
POSSEQ691	1	NNP VBZ NNS
POSSEQ692	1	NNP VBZ VBN
POSSEQ693	1	NN RB DT JJ JJ NNS
POSSEQ694	1	NN RB DT NNS IN DT NN NNS
POSSEQ695	1	NN RB IN DT JJ NN
POSSEQ696	1	NN RB IN DT NNS IN NN
POSSEQ697	1	NN RBR JJ NN NNS
POSSEQ698	1	NN RB VBG NN
POSSEQ699	1	NN ( RB VBN ) NN NNS
POSSEQ700	1	NN RP DT NN IN VBG NN ,
POSSEQ701	1	NN RP NN NN NN
POSSEQ702	1	NNS CC NN IN DT JJ NN
POSSEQ703	1	NNS CC NN NNS
POSSEQ704	1	NNS CC NNS
POSSEQ705	1	NNS CC NNS IN DT JJ NN
POSSEQ706	1	NNS CC NNS IN NN CC NN
POSSEQ707	1	NNS CC VBZ DT JJ NN
POSSEQ708	1	NNS DT JJ NN
POSSEQ709	1	NNS DT JJ NNS IN JJ NN NNS
POSSEQ710	1	NNS DT NN
POSSEQ711	1	NNS DT NN IN RB VBN NNS IN JJ NNS
POSSEQ712	1	NNS DT NN , NN NNS
POSSEQ713	1	NNS DT NNS
POSSEQ714	1	NNS DT NNS IN NNS IN DT NN IN JJ NN NNS
POSSEQ715	1	NNS IN CC DT JJ CC DT NN NN
POSSEQ716	1	NNS IN DT ( CC JJ ) NN
POSSEQ717	1	NNS IN DT JJ
POSSEQ718	1	NNS IN DT JJ NN IN DT VBN NN VBN IN DT NN NNP
POSSEQ719	1	NNS IN DT NN IN JJ NNS IN NNP POS NN NN NN
POSSEQ720	1	NNS IN DT NN IN NN NN
POSSEQ721	1	NNS IN DT NN JJ
POSSEQ722	1	NNS IN DT NN JJ JJ NN
POSSEQ723	1	NNS IN DT NN NN
POSSEQ724	1	NNS IN DT NNP
POSSEQ725	1	NNS IN DT NNS
POSSEQ726	1	NNS IN DT NNS IN NNS
POSSEQ727	1	NNS IN DT RB VBN NNP NNP , WRB DT NN NN VBZ RB VBN
POSSEQ728	1	NNS IN JJ CC JJ NNS
POSSEQ729	1	NNS IN JJ NN NNS
POSSEQ730	1	NNS IN JJ NNS IN DT VBG NN IN JJ NN
POSSEQ731	1	NNS IN JJ NNS IN JJ NNS
POSSEQ732	1	NNS IN JJ NNS ( NN )
POSSEQ733	1	NNS IN NNP CC DT NN NNS
POSSEQ734	1	NNS IN NN POS TO JJ NNS
POSSEQ735	1	NNS IN NNS CC NNP
POSSEQ736	1	NNS IN NNS CC NNS
POSSEQ737	1	NNS IN NNS IN DT JJ NN
POSSEQ738	1	NNS IN NNS IN JJ NN NNS IN VBG NNS
POSSEQ739	1	NNS IN RB VBN JJ NN NNS
POSSEQ740	1	NNS IN RB VBN NN NN
POSSEQ741	1	NNS IN VBG CC VBG JJ NN NNS
POSSEQ742	1	NNS IN VBG DT NN IN VBG CC VBG
POSSEQ743	1	NNS IN WDT PRP IN DT JJ JJ ( NN ) NNP NN , MD VB IN NNS
POSSEQ744	1	NNS JJ JJ NN
POSSEQ745	1	NNS JJ NNS
POSSEQ746	1	NNS JJ VBN NN NN
POSSEQ747	1	NNS NN IN DT NN NN
POSSEQ748	1	NNS NNS NN
POSSEQ749	1	NNS RB JJ IN JJ NNS
POSSEQ750	1	NNS TO DT JJ NN
POSSEQ751	1	NNS TO DT NN CC JJ NNS IN DT NN NN
POSSEQ752	1	NNS TO VBG NN
POSSEQ753	1	NNS TO VB NN NNS
POSSEQ754	1	NNS VBD IN NNS
POSSEQ755	1	NNS VBD RB
POSSEQ756	1	NNS VBD VBN
POSSEQ757	1	NNS VBG
POSSEQ758	1	NNS VBG DT CD NN
POSSEQ759	1	NNS VBG IN DT JJ NN
POSSEQ760	1	NNS VBG IN DT NN RB IN NNS
POSSEQ761	1	NNS VBG VBD NNS
POSSEQ762	1	NNS VBG , VBG CC VBG
POSSEQ763	1	NNS VBG VBN JJ NNS
POSSEQ764	1	NNS VBN IN ( CD ) CC ( CD ) VBP TO VB VBN
POSSEQ765	1	NNS VBN IN NNP NNS
POSSEQ766	1	NNS VBN NN
POSSEQ767	1	NNS VBP DT NN
POSSEQ768	1	NNS VBP JJ
POSSEQ769	1	NNS VBP NNS
POSSEQ770	1	NNS VBP RB VBN
POSSEQ771	1	NNS VBP VBN
POSSEQ772	1	NNS VBP VBN TO PRP$ NN NNS
POSSEQ773	1	NNS WDT JJ NN VBZ VBN VBG DT NNPS NN IN NN
POSSEQ774	1	NNS WDT RB VBP DT NNS IN DT NN NN
POSSEQ775	1	NNS WDT VBP JJ NN
POSSEQ776	1	NNS WDT VBP JJR JJ NN IN DT JJR NN
POSSEQ777	1	NNS WDT VBP RB VBG NNS IN DT NN NN
POSSEQ778	1	NNS WRB DT JJ NNS
POSSEQ779	1	NNS WRB VBG NNS IN NN NN CC NN VBP VBN IN NNP VBP VBN
POSSEQ780	1	NN TO DT JJ NN
POSSEQ781	1	NN TO DT NN IN NN
POSSEQ782	1	NN TO DT NNS IN NN
POSSEQ783	1	NN TO DT VBN NN NN ( CD )
POSSEQ784	1	NN TO NN
POSSEQ785	1	NN TO VB
POSSEQ786	1	NN TO VB JJ NN
POSSEQ787	1	NN TO VB PRP$ NN CC NN NN NNS
POSSEQ788	1	NN VBD
POSSEQ789	1	NN VBD CC JJ NN
POSSEQ790	1	NN VBD IN DT JJ NNS IN VBG
POSSEQ791	1	NN VBD JJ NNS
POSSEQ792	1	NN VBD NN NN
POSSEQ793	1	NN VBD NN NNS
POSSEQ794	1	NN VBD NNP
POSSEQ795	1	NN VBD RB
POSSEQ796	1	NN VBD TO VB NN CC NN
POSSEQ797	1	NN VBG IN NN NN
POSSEQ798	1	NN VBG NN IN DT JJ NN
POSSEQ799	1	NN ( VBG ) NN IN DT NN NN
POSSEQ800	1	NN VBG NN NNS IN JJ JJ JJ NN NNS
POSSEQ801	1	NN VBG NNP NN
POSSEQ802	1	NN VBG NNS MD VB VBN
POSSEQ803	1	NN VBN IN NNP CC NNP
POSSEQ804	1	NN VBN IN NNP CD
POSSEQ805	1	NN ( VBN ) NN
POSSEQ806	1	NN VBN NN NNS
POSSEQ807	1	NN VBP NN
POSSEQ808	1	NN VBZ CD
POSSEQ809	1	NN VBZ CD NNP
POSSEQ810	1	NN VBZ PRP VBP VBN
POSSEQ811	1	NN WDT VBZ IN NN DT NNS IN DT JJS NN NNS
POSSEQ812	1	PRP JJ NN IN DT JJ JJ NN NN
POSSEQ813	1	PRP JJ NNS
POSSEQ814	1	PRP$ JJ NNS
POSSEQ815	1	PRP$ NN
POSSEQ816	1	PRP$ NN NN NN
POSSEQ817	1	PRP$ NN TO NN CC NN
POSSEQ818	1	PRP VBD
POSSEQ819	1	PRP VBD DT NN IN PRP
POSSEQ820	1	RB CC RB JJ NN NN CC DT JJ NNP VBD JJ ( CD ) VBZ VBN IN DT JJ NN
POSSEQ821	1	RB CD JJ NNP
POSSEQ822	1	RB CD NN VBZ VBN IN DT NN
POSSEQ823	1	RB DT NN NN
POSSEQ824	1	RB JJ CC JJ NN NNS
POSSEQ825	1	RB JJ JJ NN
POSSEQ826	1	RB JJ JJ NN NNS
POSSEQ827	1	RB JJ JJ NNS .
POSSEQ828	1	RB JJ NN CD NN NNP NN
POSSEQ829	1	RB JJ NN IN NNS
POSSEQ830	1	RB JJ NN IN NNS NN
POSSEQ831	1	RB JJ NN NN VBG NNS VBN TO VB
POSSEQ832	1	RB JJ NNP NN
POSSEQ833	1	RB JJ NNP NNS CC JJ NN NNS
POSSEQ834	1	RB JJ NNS TO VB NN NN
POSSEQ835	1	RB JJS NN
POSSEQ836	1	RB , JJ TO PRP$ NN NN
POSSEQ837	1	RB NN IN JJ NN NNS IN NN
POSSEQ838	1	RB NN JJ
POSSEQ839	1	RB NN JJ NNS
POSSEQ840	1	RB NN NN
POSSEQ841	1	RB ( NN ) NNS
POSSEQ842	1	RB NNP IN NN NN
POSSEQ843	1	RB RB NN
POSSEQ844	1	RBR JJ JJ NNS
POSSEQ845	1	RBR JJ NN
POSSEQ846	1	RBS JJ ( CD NN ) NN
POSSEQ847	1	RBS JJ NN NN
POSSEQ848	1	RB TO NNP JJ JJ NNP
POSSEQ849	1	RB VBD NNS
POSSEQ850	1	RB VB DT NN , NN CC NN IN JJ NNP NNS
POSSEQ851	1	RB VBD VBG
POSSEQ852	1	RB VBG
POSSEQ853	1	RB VBG NNP NNS
POSSEQ854	1	RB VBN CC NNP NNS
POSSEQ855	1	RB VBN IN DT NN
POSSEQ856	1	RB VBN JJ NN
POSSEQ857	1	RB VBN NN NNS
POSSEQ858	1	RB VB PRP$ NN RB IN NN
POSSEQ859	1	SYM
POSSEQ860	1	TO VB DT JJ NN NN CC NN
POSSEQ861	1	TO VB IN NN
POSSEQ862	1	TO VB JJ NN NN ( NNP NNP ) NNS
POSSEQ863	1	TO VB NNS IN JJR NN IN NNS NN
POSSEQ864	1	UH
POSSEQ865	1	UH NNS
POSSEQ866	1	VB CD IN DT JJ NNS TO VB
POSSEQ867	1	VBD DT NN
POSSEQ868	1	VBD DT NNS
POSSEQ869	1	VB DT IN DT NNS
POSSEQ870	1	VB DT JJ IN DT JJ NNS NN TO DT NNP NNS NN
POSSEQ871	1	VB DT JJ IN DT NN
POSSEQ872	1	VB DT JJ IN DT NNP JJ NN IN DT VBG NN
POSSEQ873	1	VB DT JJ JJ NN JJS NN NN
POSSEQ874	1	VB DT JJ NN CC NN NN NNS
POSSEQ875	1	VB DT JJ NN IN CC DT JJ NN CC DT NN IN NNS VBG IN DT NN NN
POSSEQ876	1	VB DT JJ NN IN DT JJ NN NN IN NNP
POSSEQ877	1	VB DT JJ NN IN DT NNP NNP IN NN NN IN NN
POSSEQ878	1	VB DT JJ NN IN DT NNS
POSSEQ879	1	VB DT JJ NN IN DT NNS IN DT NN IN NN
POSSEQ880	1	VB DT JJ NN IN JJ NNP
POSSEQ881	1	VB DT JJ NN IN JJ NNS
POSSEQ882	1	VB DT JJ NN IN NN
POSSEQ883	1	VB DT JJ NN IN NN NN
POSSEQ884	1	VB DT JJ NN NN IN DT NNP NN
POSSEQ885	1	VB DT JJ NN NN IN NN NN
POSSEQ886	1	VB DT JJ NN NN , NN CC NN NN
POSSEQ887	1	VB DT JJ NN NN NNS .
POSSEQ888	1	VB DT JJ NN NNS ,
POSSEQ889	1	VB DT JJ NN NNS IN DT JJ NN :
POSSEQ890	1	VB DT JJ NNS
POSSEQ891	1	VB DT JJ NNS IN DT NN
POSSEQ892	1	VB DT JJ NNS IN NN NNS
POSSEQ893	1	VB DT JJ NNS TO NN NNS NNS
POSSEQ894	1	VB DT JJ NNS VBN RB IN VBG PRP TO DT NN NN
POSSEQ895	1	VB DT JJ NN TO DT JJ NN NN IN VBG NNP NN
POSSEQ896	1	VB DT JJ NN TO VB DT JJ
POSSEQ897	1	VB DT JJ NN TO VB DT NN IN VBG JJ NN NN
POSSEQ898	1	VB DT JJ NN VBG DT JJ CC JJ JJ NNS
POSSEQ899	1	VB DT JJS NN IN NNS
POSSEQ900	1	VB DT JJS NN NN
POSSEQ901	1	VB DT NN CC DT NN
POSSEQ902	1	VB DT NN CC JJ NNS
POSSEQ903	1	VB DT NN CC NN NN
POSSEQ904	1	VB DT NN IN DT JJ NNS IN NNS
POSSEQ905	1	VB DT NN IN DT JJS NNS
POSSEQ906	1	VB DT NN IN DT NN
POSSEQ907	1	VB DT NN IN DT VBG NN
POSSEQ908	1	VB DT NN IN DT VBN NNP NN
POSSEQ909	1	VB DT NN IN JJ JJ NNS
POSSEQ910	1	VB DT NN IN JJ NN NN
POSSEQ911	1	VB DT NN IN NN
POSSEQ912	1	VB DT NN IN NN NN IN DT CD NNS
POSSEQ913	1	VB DT NN JJR NN IN DT NNP NN
POSSEQ914	1	VB DT NN JJ TO CD
POSSEQ915	1	VB DT NN , NN CC NN
POSSEQ916	1	VB DT NN NN CC NN
POSSEQ917	1	VB DT NN NN CC NN IN DT NN VBG NN
POSSEQ918	1	VB DT NN NN IN DT NN NN IN NN TO VB NN
POSSEQ919	1	VB DT NN NN JJ
POSSEQ920	1	VB DT NN NN NNP NN NN
POSSEQ921	1	VB DT NN NN NNP NN NN NN
POSSEQ922	1	VB DT NN NN NNS CC NN NN IN NNS
POSSEQ923	1	VB DT NN NNS CC NNS
POSSEQ924	1	VB DT NN NNS IN DT NN NNS
POSSEQ925	1	VB DT NN NN VBP NN IN NNS
POSSEQ926	1	VB DT NNP CC NNP NNS IN DT NN IN JJ NNS
POSSEQ927	1	VB DT NNP NNP NNP
POSSEQ928	1	VB DT NNP NN TO VB RB DT NN NN
POSSEQ929	1	VB DT NNP POS NN IN VBN JJ NNS
POSSEQ930	1	VB DT NNS IN DT JJ JJ NNS IN DT JJ NN
POSSEQ931	1	VB DT NNS IN DT JJ NN NNS
POSSEQ932	1	VB DT NNS IN DT NN IN DT NN IN DT NN IN DT JJ NN
POSSEQ933	1	VB DT NNS IN JJ NN RB RB IN JJ NN
POSSEQ934	1	VB DT NNS IN JJ NNS CC JJ JJ NN NNS IN DT NN NN JJ NN NN
POSSEQ935	1	VB DT NNS IN NNS NNS
POSSEQ936	1	VB DT NNS IN VBG DT JJ NNS
POSSEQ937	1	VB DT NN VBD RP IN NN CC NN NNS IN NNP
POSSEQ938	1	VB DT NN VBN IN DT NN RB VBG NN
POSSEQ939	1	VB DT RB JJ NNS IN DT NNP
POSSEQ940	1	VB DT VBG JJ NNS IN JJ NN
POSSEQ941	1	VB DT VBN NN
POSSEQ942	1	VBG CC NN IN JJ NNS
POSSEQ943	1	VBG CC VBG DT NN IN JJ VBN IN VBG NN
POSSEQ944	1	VBG CC VBG JJ JJ , JJ NNS
POSSEQ945	1	VBG CC VBG JJ NN NNS
POSSEQ946	1	VBG CD VBG NN
POSSEQ947	1	VBG DT JJ CC JJ NNS IN NN NNS ( NNP
POSSEQ948	1	VBG DT JJ CC JJ NNS IN NNP IN DT NN IN NNP NNS
POSSEQ949	1	VBG DT JJ JJ NN NN
POSSEQ950	1	VBG DT JJ NN IN DT JJ NN
POSSEQ951	1	VBG DT JJ NN IN DT NN IN $ CD NN
POSSEQ952	1	VBG DT JJ NN IN DT NN NN
POSSEQ953	1	VBG DT JJ NN IN NN
POSSEQ954	1	VBG DT JJ NN NN IN DT JJ
POSSEQ955	1	VBG DT JJ NN NN IN JJ NN
POSSEQ956	1	VBG DT JJ NN NN NN ( CD TO CD ) NN NN NN
POSSEQ957	1	VBG DT JJ NNP NNS
POSSEQ958	1	VBG DT JJ NNS
POSSEQ959	1	VBG DT JJ NNS IN DT NN
POSSEQ960	1	VBG DT JJ NNS IN NN NN CC NNS
POSSEQ961	1	VBG DT NN IN CD JJ NN NN
POSSEQ962	1	VBG DT NN IN DT CD JJ NNS
POSSEQ963	1	VBG DT NN IN DT JJ IN DT NN IN DT NN
POSSEQ964	1	VBG DT NN IN DT JJ NN
POSSEQ965	1	VBG DT NN IN DT JJ NN CC DT NN IN JJ NN
POSSEQ966	1	VBG DT NN IN DT NN NN NN
POSSEQ967	1	VBG DT NN IN DT RB JJ JJ NN NN IN DT JJ JJ NN
POSSEQ968	1	VBG DT NN IN NN CC VBG IN NN JJ NNS
POSSEQ969	1	VBG DT NN IN NN IN NN
POSSEQ970	1	VBG DT NN IN NN NN NNS
POSSEQ971	1	VBG DT NN IN NNS IN DT JJ NN
POSSEQ972	1	VBG DT NN IN NNS VBG TO DT JJ NN
POSSEQ973	1	VBG DT NN IN PRP
POSSEQ974	1	VBG DT NN IN , UH , CD VBG NN IN DT RB JJ NN
POSSEQ975	1	VBG DT ( NN , JJ ) NNS IN DT JJ NN NN
POSSEQ976	1	VBG DT NN NN CC DT NN IN JJ NN NNS
POSSEQ977	1	VBG DT NN NN CC NN IN DT JJ NN
POSSEQ978	1	VBG DT NN NN IN JJ NNS
POSSEQ979	1	VBG DT NN NN IN NNP
POSSEQ980	1	VBG DT NN NNS IN JJ NNS
POSSEQ981	1	VBG DT NN NNS VBP VBN IN DT IN PRP$ NNS
POSSEQ982	1	VBG DT NNP NN NN
POSSEQ983	1	VBG DT NNS IN : ( CD ) NN ( NNP , NNP )
POSSEQ984	1	VBG DT NNS IN JJ NN
POSSEQ985	1	VBG DT NN TO VB
POSSEQ986	1	VBG DT RB JJ NN NN
POSSEQ987	1	VBG DT VBN NN
POSSEQ988	1	VBG IN DT JJ NN NN
POSSEQ989	1	VBG IN DT NN
POSSEQ990	1	VBG IN DT NN IN JJ NNS
POSSEQ991	1	VBG IN DT NN NN
POSSEQ992	1	VBG IN DT NNP
POSSEQ993	1	VBG IN DT NNS VBD RB CC VBG
POSSEQ994	1	VBG IN DT NN VBZ JJ CC JJ
POSSEQ995	1	VBG JJ JJ NN IN DT JJ NNS CC NN NNS
POSSEQ996	1	VBG JJ JJ NN NNS IN DT JJ JJ NN
POSSEQ997	1	VBG JJ JJ NNP CC NNP
POSSEQ998	1	VBG JJ JJ NNS
POSSEQ999	1	VBG JJ NN
POSSEQ1000	1	VBG JJ NN IN NN
POSSEQ1001	1	VBG JJ NN IN NNS
POSSEQ1002	1	VBG JJ NN NN
POSSEQ1003	1	VBG JJ NNP NN NNS
POSSEQ1004	1	VBG JJ NNP NNS
POSSEQ1005	1	VBG JJ NNS .
POSSEQ1006	1	VBG JJ NNS CC VBG
POSSEQ1007	1	VBG JJ NNS IN DT JJ NN
POSSEQ1008	1	VBG JJR JJ NNS IN JJ CC JJ NN NN
POSSEQ1009	1	VBG NN CC NN NN VBD VBN
POSSEQ1010	1	VBG NN CC NN NN VBD VBN CC PRP$ JJ NNS VBD VBN IN DT JJ NN NNS
POSSEQ1011	1	VBG NN CD NNS
POSSEQ1012	1	VBG NN IN CD
POSSEQ1013	1	VBG NN IN DT NN IN CD
POSSEQ1014	1	VBG NN IN JJ NNS IN JJ NN
POSSEQ1015	1	VBG NN IN NN
POSSEQ1016	1	VBG NN IN NN VBG NN
POSSEQ1017	1	VBG NN JJ NNS
